"log_wage_homo","education","experience","experience_sq","north","northeast","south","centerwest","male","white","log_wage_predito"
9.04439084978665,8,10,100,0,0,0,0,1,0,8.39273191035351
9.65123067143628,9,26,676,1,0,0,0,1,1,8.80659739427777
7.74834085527673,5,8,64,0,1,0,0,1,0,7.78028105441065
8.83158017297328,9,32,1024,0,0,1,0,0,0,8.67286815295657
8.31353595794682,7,18,324,0,1,0,0,1,0,8.24351877760154
7.60784041208609,4,9,81,0,0,0,0,0,1,7.79990533750029
8.98746947991324,9,19,361,0,0,1,0,0,0,8.55929461064243
8.65034482619727,8,28,784,0,0,0,0,1,0,8.66002557945599
9.40397984065892,13,7,49,0,0,1,0,1,1,9.27539226366881
8.57136525358616,7,22,484,1,0,0,0,1,1,8.50769721557681
8.99845133440463,11,21,441,0,0,1,0,0,0,8.845424415104
8.11728440281213,10,16,256,0,1,0,0,0,0,8.34862207706948
8.19595416106024,5,10,100,0,0,0,0,1,0,8.00526466145698
8.48901482369895,11,8,64,0,1,0,0,1,0,8.5552155522037
8.5858291461322,9,14,196,1,0,0,0,0,1,8.39078489297229
8.6215193333149,10,9,81,0,0,0,1,1,0,8.67189658526703
8.28721295415041,12,17,289,1,0,0,0,0,1,8.8326762914103
8.4598995700952,10,19,361,0,1,0,0,0,1,8.59388670558912
9.45919260586795,15,38,1444,1,0,0,0,0,1,9.36410767451155
8.2287551248123,10,11,121,0,0,0,0,0,0,8.42498460110049
7.81494721009423,5,12,144,0,0,0,0,0,0,7.80110921885956
8.57701525559556,12,13,169,0,0,0,0,1,0,8.97506500664205
7.85609351008095,5,14,196,0,0,0,0,0,1,8.03857791673221
7.06592447619549,4,19,361,0,1,0,0,0,0,7.62246875470873
7.97590428879355,7,37,1369,0,1,0,0,0,1,8.32135282484716
8.44389548424642,7,17,289,0,0,0,0,0,1,8.35131356553804
8.361489683934,7,12,144,0,0,0,0,0,1,8.25590417121125
9.37560379303412,15,15,225,1,0,0,0,0,0,8.98831781654335
9.92958042860862,15,29,841,0,0,0,0,1,1,9.76651421924582
8.6271214040097,12,12,144,0,0,1,0,1,0,9.06867484739768
7.43428299871827,5,2,4,0,0,0,1,0,0,7.58439078678005
7.83088010037697,10,13,169,0,1,0,0,0,0,8.2913764404734
8.95443297238357,11,3,9,0,0,0,0,0,0,8.34505557871797
8.65675337447811,9,12,144,1,0,0,0,0,1,8.34979964818699
8.5871974896199,10,21,441,0,0,1,0,0,0,8.71626866547182
8.43019149047774,6,0,0,0,0,1,0,1,1,8.16531069645158
8.44398475040003,5,10,100,0,0,1,0,1,1,8.31632082553504
8.95883557040407,14,15,225,0,0,0,0,1,1,9.46896421240933
8.61129164787621,10,17,289,0,1,0,0,0,0,8.36582296456511
8.81710161327208,8,28,784,0,0,0,0,0,1,8.60760636242115
8.59991888225095,11,27,729,0,1,0,0,1,1,9.06064644969561
9.47782762377141,17,9,81,0,1,0,0,0,1,9.30245568593644
8.85708017427892,11,13,169,0,0,0,0,0,1,8.79349003997504
8.22969191151135,14,0,0,0,0,1,0,1,0,9.00207324042163
8.53106480009928,14,2,4,0,1,0,0,1,1,8.97106672695818
8.55842157750077,8,5,25,0,1,0,0,1,1,8.28441422336171
9.01677399374608,12,17,289,1,0,0,0,0,0,8.63619283832296
8.52515345731892,7,7,49,0,0,0,0,1,1,8.38588505488506
7.96698360524497,4,24,576,0,1,0,0,0,1,7.88144425315263
7.28155020397247,5,18,324,0,0,0,0,0,0,7.91277900499712
8.13574762446012,9,29,841,0,1,0,0,1,0,8.61862187158331
9.30698927211142,16,26,676,0,0,0,0,0,0,9.42971754078208
9.01596626598453,10,16,256,0,0,0,0,1,0,8.77399914397378
8.52542746257858,7,12,144,0,0,0,0,1,0,8.3083233882461
8.06292134586582,10,0,0,1,0,0,0,1,0,8.20646150861361
8.89728011529364,12,20,400,0,0,0,0,0,1,9.04305200207663
8.02130779786928,5,14,196,0,0,1,0,0,0,7.95666717463558
8.14984793924387,6,18,324,0,1,0,0,1,0,8.11436302796936
7.32112507039781,4,13,169,0,0,0,0,0,1,7.88939979254982
8.6140470925295,5,30,900,0,0,1,0,0,0,8.14911775429766
8.03526620372014,6,22,484,0,1,0,0,1,1,8.36648309145114
9.003483435794,8,22,484,0,0,0,1,1,1,8.84590652043645
9.91093945818801,14,6,36,0,0,0,0,1,0,9.06688600487867
9.58348459019258,13,12,144,0,0,0,1,1,1,9.32437887206534
8.42536632742113,10,8,64,1,0,0,0,1,1,8.63460163015237
8.73663219716832,8,23,529,0,0,0,0,0,1,8.56392423076186
8.00048071272223,9,12,144,0,0,0,0,1,0,8.56663488751045
8.43648480561313,11,22,484,0,1,0,0,1,0,8.81577838652466
8.00839178990209,8,0,0,0,1,0,0,1,1,8.1325750879431
8.44857884913639,13,17,289,0,1,0,0,1,1,9.19867633667116
8.35683225883942,13,4,16,0,0,1,0,1,0,8.99626979049407
8.45071038643836,5,16,256,0,0,0,0,1,0,8.12822039581291
8.50265274855455,7,22,484,0,0,1,0,0,0,8.34129982564661
9.1163185033807,14,9,81,0,1,0,0,1,0,8.96740765407476
7.80967696003268,4,15,225,0,0,0,0,0,1,7.9285040459654
8.91968200602086,11,2,4,0,1,0,0,0,0,8.13821335485213
8.64423429702906,10,8,64,0,0,0,1,1,1,8.84365518537984
9.74642051740372,18,0,0,0,0,1,0,1,1,9.71517969203767
7.86164922030837,4,13,169,1,0,0,0,1,1,7.97388644038339
8.31224405823511,7,12,144,1,0,0,0,1,0,8.14390736595748
8.53649439330844,12,25,625,0,0,0,1,0,0,8.94899564886037
9.56949415611645,15,20,400,0,0,0,0,1,0,9.48293846800799
9.63266859363328,12,15,225,0,0,0,0,1,1,9.21065271314498
8.27993484103081,5,20,400,0,1,0,0,0,0,7.76600390478194
8.88571147915827,17,7,49,0,0,0,0,1,0,9.48095909811946
8.20097173329424,4,17,289,0,0,0,0,0,1,7.96384631664152
7.94906102381873,6,0,0,0,0,0,0,1,1,8.05073798546087
8.33148179085673,9,0,0,0,0,0,0,0,0,7.99281911114786
9.11923924115088,17,24,576,0,0,0,0,0,0,9.54045994206568
8.03898411837989,11,16,256,0,0,0,0,1,0,8.90315489360595
9.11158013413288,12,29,841,0,0,0,0,0,1,9.13014430022711
9.2557122490374,16,13,169,0,1,0,0,0,0,9.06631093826645
8.38415343421541,13,1,1,0,0,0,0,0,1,8.73817438121736
7.3247377408248,5,6,36,0,1,0,0,1,0,7.72800986140698
9.08044548399689,12,30,900,0,0,0,0,0,1,9.13511874381951
7.66494778863961,9,0,0,1,0,0,0,0,1,8.02488654194659
9.20234015185933,16,7,49,0,0,0,0,1,0,9.35180334848728
8.76015547800565,9,28,784,1,0,0,0,1,1,8.82124875988689
7.72762101893231,4,13,169,0,1,0,0,0,1,7.7129253957677
8.08051169611799,11,0,0,0,1,0,0,1,1,8.52004233683962
9.39821314383395,11,12,144,0,0,0,0,1,1,9.02142983986214
8.35552918622244,9,19,361,0,1,0,0,1,0,8.51715017299179
7.88822976548526,6,26,676,0,0,0,0,0,0,8.13816004446033
7.73367882821723,7,5,25,0,0,1,0,0,1,8.19740291138018
8.19200218905049,9,34,1156,0,1,0,0,0,0,8.3851864625745
8.91583700174372,13,15,225,0,0,0,0,0,0,8.89442233956762
8.74159397849912,8,21,441,0,0,0,0,0,1,8.5398679083041
8.39792874048146,6,9,81,0,0,0,1,1,0,8.15527358673833
8.08787755832634,4,28,784,1,0,0,0,0,0,7.73008388851649
9.14588809540862,11,28,784,0,0,0,1,0,0,8.84322769116918
8.88875378306293,11,9,81,0,0,0,0,0,0,8.50751213183817
8.73807449358545,14,8,64,0,0,0,0,0,0,8.87025452776015
9.02213019058153,15,7,49,0,0,0,0,0,1,9.17022838182027
8.97252633444999,9,31,961,0,0,0,1,1,1,9.04522564589157
9.98914811978236,14,20,400,0,0,1,0,1,1,9.66483888245387
8.38527554574256,10,17,289,0,0,0,0,0,0,8.54229736134722
8.38004378624276,7,25,625,0,0,0,0,0,0,8.25857936776065
7.66834249343508,7,10,100,0,1,0,0,0,0,7.83819909381703
8.33356824269567,8,12,144,1,0,0,0,0,1,8.22064389855481
9.13713386691427,10,24,576,0,0,0,1,1,0,8.92990989770149
8.19904585522641,9,0,0,0,0,1,0,1,0,8.35629449226076
8.55088929271434,10,21,441,0,0,0,0,1,1,9.04708207769064
7.7465223342057,10,0,0,0,1,0,0,0,0,7.94550046399792
9.35970078533763,12,6,36,1,0,0,0,1,1,8.84064193641304
8.72881989191322,9,18,324,1,0,0,0,0,1,8.46146943432454
9.51085769147682,15,13,169,0,0,0,0,1,1,9.55901570862592
8.72364958078474,11,21,441,1,0,0,0,0,0,8.56643568182467
7.60503443325324,5,4,16,0,0,0,0,0,1,7.79603186541113
8.33031610063667,9,11,121,0,1,0,0,1,1,8.56474057789572
7.99786798503592,11,14,196,1,0,0,0,0,0,8.4526129391493
8.54746166591116,8,18,324,0,1,0,0,1,0,8.37267452723371
8.17182903882916,11,7,49,0,0,0,0,1,1,8.90250805341375
8.44391398374242,11,38,1444,0,1,0,0,0,1,8.83542630148935
8.74087434538236,14,5,25,0,1,0,0,1,1,9.05934872115476
9.13139877038934,7,6,36,0,0,0,0,1,1,8.35927921054079
9.27909858136018,9,14,196,0,0,0,0,1,1,8.8041035853831
8.205545667858,8,4,16,0,0,0,0,1,1,8.43240178442984
7.92383097159396,6,10,100,0,0,0,0,1,1,8.3309038641765
8.50626798636304,4,18,324,0,0,1,0,0,1,8.094679419443
8.73399822940022,10,21,441,0,1,0,0,1,0,8.67412422782118
9.04690724193887,12,21,441,1,0,0,0,1,1,9.14097755466637
8.38253120583045,12,7,49,0,1,0,0,0,0,8.40980328305428
8.93013074128044,5,19,361,0,0,1,0,1,1,8.48805773532326
8.61681155734791,6,13,169,0,0,0,0,1,1,8.39661396193635
7.90853951555431,6,6,36,0,0,0,0,1,0,8.03364000782127
8.0139388975523,7,1,1,0,0,0,0,0,1,7.96323988342431
8.79876751954672,10,19,361,0,1,0,0,0,1,8.59388670558912
8.69540702822824,12,1,1,0,0,0,0,0,0,8.41253517849784
7.86252260297319,7,40,1600,0,0,0,0,0,0,8.29087371582782
7.39868968787055,4,7,49,0,0,0,0,1,1,7.99841780598853
9.42905309213832,13,25,625,0,1,0,0,1,0,9.10594213889377
8.67238475349195,12,28,784,0,0,0,0,0,0,8.9277459078625
8.35181917266482,7,26,676,0,0,0,0,0,0,8.26731579409251
8.70429661286705,6,27,729,0,0,1,0,1,1,8.70591480930757
7.79454809021855,8,28,784,1,0,0,0,0,0,8.24670688704519
9.30161612099877,10,24,576,0,0,0,0,1,1,9.08175581784998
9.33961343250632,12,16,256,1,0,0,0,0,0,8.61899195082732
8.9470930525312,14,21,441,0,0,1,0,0,0,9.23289166400052
8.25302436797171,7,20,400,0,1,0,0,1,1,8.46970152725582
9.08620923148002,11,8,64,1,0,0,0,1,0,8.5672739266972
9.18861186453748,14,19,361,0,0,0,0,1,0,9.33940331793478
7.04588879709015,6,2,4,0,1,0,0,0,0,7.49243460669126
9.06792686949689,9,11,121,0,0,1,0,0,1,8.60688501554636
7.27836471009513,4,3,9,0,1,0,0,1,1,7.70987705772016
9.03012930208708,11,7,49,0,0,0,0,1,0,8.70602460032641
7.05078190685138,7,8,64,0,0,0,0,0,0,7.96616428033493
7.98029873860268,6,37,1369,1,0,0,0,1,0,8.25667466674332
7.94583018395823,7,3,9,0,0,0,1,0,1,8.06955356621547
9.23130131826472,11,13,169,0,1,0,0,0,1,8.61701564319292
7.72987827058265,4,11,121,0,0,0,0,1,0,7.89895277342962
8.66189368786091,8,15,225,0,0,0,0,1,1,8.69402971461628
7.44453289730047,6,0,0,0,1,0,0,0,1,7.62536091855657
7.63970816187784,6,9,81,0,1,0,0,0,1,7.88174243998252
7.81901726062022,11,4,16,0,1,0,0,0,1,8.39449196642206
8.8580333130521,11,26,676,0,0,1,0,0,0,8.89851150361192
8.26594233049296,9,17,289,0,0,1,0,1,0,8.77661699282795
8.47092630772439,11,27,729,0,1,0,0,1,1,9.06064644969561
8.4176921817376,7,22,484,0,0,0,1,1,1,8.71675077080428
8.22072339183906,4,30,900,0,0,0,0,1,0,8.15429196379696
8.93870079965512,14,9,81,0,1,0,0,1,0,8.96740765407476
8.12258116363709,9,3,9,0,0,0,0,1,0,8.33564674957581
8.85405902050041,8,11,121,0,1,0,0,1,1,8.43558482826355
9.27438625752199,10,17,289,0,0,0,0,1,0,8.79120003146941
9.27161666369046,12,5,25,0,0,0,0,1,1,8.97751161867253
8.91915286555037,11,20,400,0,0,0,0,0,1,8.91389625244445
9.32573148093918,13,8,64,0,0,0,1,1,0,9.03463898118901
9.15558057052592,10,19,361,0,0,1,0,0,1,8.88493381336195
8.95656336820731,8,11,121,0,1,0,0,1,0,8.2391013751762
8.68966945768451,8,27,729,0,0,0,0,0,1,8.60075092745902
9.01747417399054,12,6,36,0,0,1,0,1,0,8.92314721660503
8.00923055259471,7,14,196,0,0,0,0,1,1,8.54579208611875
8.08059885334898,6,9,81,0,0,0,1,1,0,8.15527358673833
9.6006507718481,11,18,324,0,0,0,0,1,1,9.1330996259997
8.97327004529034,12,23,529,0,1,0,0,1,0,8.95649204954329
7.93374868854615,4,21,441,0,1,0,0,0,1,7.84677051299329
8.55483537470847,12,9,81,0,0,0,0,1,1,9.08205400467987
8.18963686821858,10,24,576,0,1,0,0,0,1,8.65637875094568
8.27844779150446,9,20,400,0,1,0,0,0,0,8.28262690331064
8.79079394564616,13,16,256,1,0,0,0,0,0,8.7481477004595
8.47925085083776,15,7,49,0,1,0,0,0,0,8.7972705319508
8.43579667974871,5,23,529,0,0,1,0,1,1,8.53993236297824
9.30526738901484,13,0,0,0,0,0,0,1,1,8.95482823288609
8.55457881299073,7,0,0,0,0,1,0,0,1,8.04556377596157
8.49934193110279,10,10,100,0,0,0,0,1,0,8.65104340961786
7.75270491627423,11,1,1,0,1,0,0,0,0,8.10690503208355
8.55205610802107,10,18,324,0,0,0,0,0,0,8.55855775315799
7.83985258089091,4,31,961,0,1,0,0,1,0,7.98185151492238
8.18353620348148,8,10,100,0,1,0,0,1,1,8.41274096665873
9.97459566882687,15,12,144,1,0,0,0,1,0,9.17715336301488
8.39738193800908,10,23,529,0,1,0,0,1,0,8.69818055027894
7.25952054911689,7,0,0,0,1,0,0,1,0,7.80693588522358
7.38237498438386,7,0,0,0,0,0,1,0,0,7.77914514482236
9.10001713685152,13,33,1089,1,0,0,0,1,0,9.16155804486594
8.38535548556323,11,10,100,0,1,0,0,0,0,8.35482209234573
7.94075184946558,6,13,169,0,0,1,0,0,1,8.26228400280487
8.85091696217157,10,28,784,0,0,0,0,0,1,8.8659178616855
9.73109817558319,12,23,529,0,0,0,0,1,1,9.32944989941275
8.88432910893578,16,0,0,1,0,0,0,0,1,8.92897678937181
7.93414006291865,6,27,729,0,1,0,0,0,1,8.16596503141255
8.32491902848861,8,10,100,0,0,0,0,1,1,8.58921536344085
9.23279778219235,13,7,49,0,0,0,0,0,1,8.91191688255592
8.18487192666216,8,0,0,0,0,1,0,0,1,8.17471952559374
9.08218297849541,15,0,0,0,0,1,0,0,0,8.88232631993162
8.77812821313647,13,16,256,0,1,0,0,1,0,8.98499199608819
7.93800186430539,4,23,529,0,0,0,0,0,0,7.85081777914582
7.44078810341412,11,0,0,1,0,0,0,0,1,8.28319804121094
7.50085062457308,5,0,0,0,0,0,0,0,0,7.47619611261916
7.83449161694594,4,24,576,0,0,0,0,0,0,7.86143519684741
8.61833027908089,10,18,324,0,1,0,0,0,1,8.57856680946322
8.09481743429149,10,20,400,0,1,0,0,0,0,8.41178265294282
8.69591732327214,9,6,36,0,0,1,0,1,0,8.5356799677085
9.10918090369118,14,10,100,0,0,0,0,1,0,9.16766640814656
8.64084516144307,11,1,1,0,0,0,0,1,1,8.72876555207519
8.72524391835026,7,20,400,0,0,1,0,1,0,8.56426518194131
9.3359431479893,10,11,121,0,0,0,0,0,1,8.62146805418783
7.92351805974091,8,7,49,0,0,0,0,0,0,8.0696546813077
8.20990336944701,9,22,484,0,0,0,0,0,0,8.48503861392025
8.55639930765763,5,9,81,0,0,1,0,1,1,8.29253646824536
8.78182582945939,9,23,529,0,0,0,0,1,1,8.94198265051623
9.43688447249671,10,12,144,0,0,0,1,1,1,8.93691162316881
8.55467476418525,7,17,289,0,1,0,0,1,0,8.22725838579077
9.3787205594889,10,18,324,0,0,0,0,1,1,9.00394387636752
8.31365943106648,7,22,484,0,1,0,0,1,0,8.29915538799597
8.3069473897612,7,11,121,0,0,1,0,0,1,8.34857351628202
8.41026610916465,9,25,625,0,1,0,0,0,1,8.53689992333023
8.87276726301872,11,20,400,1,0,0,0,1,0,8.80189944719068
9.19704530268143,9,35,1225,0,0,0,0,1,1,9.00731894773423
8.19739566951168,10,3,9,1,0,0,0,0,0,8.05148380679718
8.86288914413758,13,11,121,0,0,1,0,0,0,8.92702456098772
8.70920044534395,9,20,400,1,0,0,0,1,1,8.74007140101367
8.84056647288563,9,12,144,0,0,1,0,1,0,8.68120759850116
8.7087278908522,11,25,625,0,0,1,0,1,0,9.13867774740225
7.54262918665303,5,11,121,1,0,0,0,0,0,7.614789830651
8.47959245731109,11,12,144,0,0,0,0,0,0,8.57604371665261
8.56084629968897,8,13,169,0,0,0,0,1,1,8.6549254612007
8.15382100084184,6,14,196,0,0,0,0,1,0,8.22015288339923
7.01577751096841,4,16,256,0,1,0,0,0,0,7.57368757927643
8.04549765497194,7,2,4,1,0,0,0,0,1,7.83013218390428
8.33072957636604,5,11,121,0,0,0,0,1,0,8.0281085230618
8.46237542734853,5,26,676,0,1,0,0,1,0,8.08143256816823
9.15558514671027,15,31,961,0,0,0,0,0,0,9.33013648753623
7.89270674917496,5,18,324,0,1,0,0,1,0,7.98520727833719
8.53798250828391,13,0,0,0,0,0,0,0,0,8.50944210967656
8.92895197706932,11,29,841,0,0,0,0,0,0,8.80450509750759
8.13102266428448,6,26,676,0,0,0,0,1,0,8.38706271458252
8.73179586086274,7,15,225,0,0,0,0,1,1,8.56487396498411
8.29666411575917,8,19,361,1,0,0,0,0,1,8.34763358081827
9.25502701254583,10,26,676,0,0,0,0,1,0,8.90368571311122
8.29509707304315,8,24,576,0,1,0,0,0,1,8.39806725168133
9.14876087572219,12,26,676,0,0,1,0,1,0,9.27656992336628
7.56400494380208,8,1,1,0,0,0,1,0,1,8.13703316599533
7.85986567349206,4,2,4,0,0,0,0,1,1,7.85598362741856
8.15091309890203,9,12,144,0,0,0,0,1,1,8.76311834059779
7.94642730920192,4,6,36,0,1,0,0,1,0,7.5988541117748
10.2209531442494,13,24,576,0,0,0,0,1,1,9.46922306674651
9.03211931349763,7,22,484,0,0,0,0,1,0,8.47562978477808
8.03376170198104,6,14,196,0,0,0,1,0,1,8.21237119930324
8.59759757424034,7,8,64,0,0,0,0,1,1,8.41155040354446
8.77281844465437,12,0,0,0,0,1,0,1,0,8.74376174115728
7.9716851690066,4,9,81,0,0,0,0,1,1,8.04880800762248
7.5932823127828,10,0,0,0,0,0,0,0,0,8.12197486078004
8.11736831251899,6,8,64,0,0,1,0,0,1,8.14806469478081
8.20437261641397,9,12,144,0,1,0,0,0,0,8.14125782060614
8.68698428836684,12,15,225,0,0,0,0,0,1,8.96175004302279
8.48007434529727,11,20,400,0,0,0,0,0,1,8.91389625244445
9.02766662224468,15,27,729,0,0,0,0,0,1,9.50484117488424
9.06444967440501,10,18,324,0,0,0,0,0,0,8.55855775315799
7.02495736759162,7,0,0,0,0,0,0,0,0,7.73450761188351
9.10972009658784,17,7,49,0,1,0,0,1,1,9.50096815442468
8.69405352450521,8,23,529,0,0,1,0,0,0,8.48201348866523
8.88989404258044,12,13,169,0,0,0,1,1,1,9.21618599266825
8.94626975902327,13,10,100,0,0,1,0,0,1,9.10066415247025
8.63142462578886,11,25,625,0,1,0,0,1,1,9.04411409271676
9.02051511961762,14,14,196,0,0,0,0,1,1,9.44988233354397
8.41860841339629,9,25,625,0,0,0,0,1,0,8.76579353714719
7.53833067128298,5,12,144,0,0,0,0,1,0,8.05001188898175
8.38161324156318,8,22,484,0,0,0,0,0,0,8.35588286428807
7.89981855923106,8,11,121,0,0,0,0,0,0,8.16667310183614
9.75192184610435,11,20,400,0,1,0,0,0,1,8.73742185566234
8.82010183327264,6,19,361,0,1,0,0,1,1,8.32616637718261
8.32671769912356,12,14,196,0,0,1,0,0,0,8.8607574220608
7.98453484512707,5,28,784,0,0,0,0,0,0,8.02365566043728
9.26132851182054,16,15,225,0,1,0,0,0,1,9.30189864476937
9.0299610645083,15,19,361,0,0,1,0,0,1,9.53071256152282
8.71156468882955,8,25,625,0,0,0,0,1,0,8.63663778751501
8.32730890076985,10,19,361,0,0,0,1,0,1,8.81499863531009
8.67084390412121,8,12,144,0,0,0,0,1,1,8.63396259096561
7.54152530457,5,0,0,0,0,0,0,0,0,7.47619611261916
7.76004025427042,4,26,676,0,1,0,0,0,1,7.89985760150121
9.22728372555568,9,0,0,0,0,1,0,1,1,8.5527779453481
8.77675375193941,9,21,441,0,0,0,0,0,0,8.47254020484893
8.94028635684897,15,3,9,0,1,0,0,1,0,8.93410685058674
8.80534956736049,4,14,196,0,0,0,0,1,1,8.15832483722222
7.95745677119165,7,14,196,0,1,0,0,1,0,8.17283423624928
8.44720773067918,13,0,0,0,0,0,0,0,0,8.50944210967656
9.01313882713259,11,8,64,0,0,0,0,1,0,8.73168994898582
8.00029297439409,10,2,4,0,1,0,0,0,1,8.2055410583073
8.2519996087889,7,4,16,0,0,0,0,1,0,8.10676258171032
8.38752723979588,10,13,169,0,0,0,1,1,0,8.76139104031656
8.77722382609543,9,10,100,0,0,0,0,0,0,8.2729849898635
8.56993796671459,10,22,484,0,0,0,0,0,0,8.61419436355242
7.65138233439254,7,5,25,0,1,0,0,0,0,7.70987235052001
9.79553836023917,14,7,49,0,0,0,1,1,0,9.13812938216178
8.98524275256911,13,15,225,0,0,0,0,0,0,8.89442233956762
8.94004125750529,14,0,0,0,1,0,0,0,0,8.46212346252662
8.52585404211532,8,13,169,0,1,0,0,1,0,8.28196761133124
7.91445110651512,8,13,169,0,0,1,0,0,0,8.32411204898188
8.26241278247372,8,5,25,0,0,0,1,0,0,8.06014002987315
8.58735022653568,14,9,81,0,1,0,0,0,1,8.91498843703992
7.97528171580503,8,0,0,0,0,0,1,0,0,7.90830089445454
8.14938516667633,10,7,49,0,1,0,0,0,0,8.15149178378993
8.45973921397082,11,11,121,0,0,0,0,1,0,8.80304302085485
9.04733294467814,12,10,100,0,0,0,0,1,0,8.90935490888221
8.79418858360866,9,8,64,0,1,0,0,1,1,8.49338750602669
9.56677187141072,18,0,0,0,0,1,0,0,1,9.46627702191549
8.64571059504596,6,16,256,0,0,0,0,1,1,8.45385959853242
7.61647195031212,5,3,9,0,0,0,0,1,0,7.81902375104711
8.59596261679858,10,13,169,0,1,0,0,0,1,8.48785989356075
9.60351332466376,16,15,225,0,0,0,1,1,0,9.57542979152518
9.21296496658186,10,19,361,0,0,0,0,0,1,8.77036110237124
8.46001593498718,10,14,196,0,1,0,0,0,0,8.31139881502362
8.75967605473915,13,9,81,0,0,0,0,1,0,9.0147263012247
8.26192990522592,9,5,25,0,0,0,0,1,1,8.59004436977601
8.9104520995078,10,25,625,0,0,0,0,0,1,8.84253006974452
9.05347767317918,14,16,256,0,0,1,0,0,0,9.156292183371
8.19796260890652,10,4,16,0,1,0,0,1,1,8.51423888691207
7.43953118590395,7,0,0,0,1,0,0,1,0,7.80693588522358
8.91130726472336,11,20,400,0,0,0,0,1,1,9.16279892256664
7.96419678420696,6,18,324,0,1,0,0,1,0,8.11436302796936
7.64756729528139,4,26,676,0,1,0,0,0,0,7.70337414841387
8.89020674675962,9,26,676,0,0,0,0,0,0,8.52562729335686
8.61117228548671,6,38,1444,0,1,0,0,1,1,8.43855022345066
9.03682763166458,12,2,4,0,1,0,0,1,1,8.71275522769383
8.24220816714812,9,3,9,0,0,1,0,0,1,8.39780024353168
8.06891975933859,7,0,0,1,0,0,0,0,1,7.76657504268224
9.13927435277062,15,9,81,0,0,0,1,0,0,9.06877266330572
8.78838210894269,9,23,529,0,0,0,0,0,1,8.69307998039404
9.52101953063136,14,19,361,0,1,0,0,1,1,9.35941237424001
8.21559997148486,9,25,625,1,0,0,0,0,0,8.35247484473638
7.98739517754535,8,1,1,0,0,0,0,1,1,8.34129830317867
8.30041217833097,11,15,225,0,1,0,0,1,0,8.70853911364334
8.97601055925464,13,20,400,0,1,0,0,1,0,9.04815257196153
10.1751085307458,18,17,289,0,1,0,0,1,1,9.84445508483203
8.59977816266584,6,27,729,0,1,0,0,1,0,8.21838424844739
8.45667924837252,9,7,49,0,0,0,0,1,0,8.44771310106206
9.7183276138088,13,21,441,0,0,0,1,1,1,9.47918685952601
8.57414796657013,11,17,289,0,0,0,1,1,0,8.96499331404043
8.42659174354882,9,19,361,0,1,0,0,0,1,8.46473095595695
7.08312598702646,5,0,0,0,0,0,0,0,0,7.47619611261916
9.10939619649265,9,23,529,0,0,0,0,1,1,8.94198265051623
9.11428954970902,9,22,484,0,0,0,0,1,0,8.73394128404243
8.67196844168198,9,16,256,0,0,0,1,1,1,8.8859643803678
8.85957976969276,15,12,144,0,0,0,0,0,0,9.09266671518131
8.7880908437857,8,31,961,0,0,1,0,1,1,8.98600507431125
7.96124635690459,4,13,169,0,1,0,0,1,0,7.76534461280254
8.87202993189691,11,19,361,0,0,0,0,0,1,8.89951685200341
8.37136679812237,9,9,81,1,0,0,0,1,1,8.53017073349473
8.69135464502017,9,13,169,0,0,1,0,1,0,8.70217046873624
8.51137053311994,12,0,0,0,1,0,0,0,1,8.40029541634961
7.52333164774826,4,5,25,0,0,0,0,0,0,7.4988794984056
9.13814434477363,8,27,729,0,0,0,0,1,1,8.84965359758121
7.98259934957048,9,12,144,0,1,0,0,0,0,8.14125782060614
9.25461075484121,12,2,4,0,0,0,0,1,0,8.69274617138861
8.61915573168162,9,0,0,0,0,1,0,0,0,8.10739182213857
8.92373941740625,6,19,361,0,0,0,0,0,0,8.0572546507552
8.90282412317691,11,5,25,0,0,0,0,1,0,8.65187241595301
8.62255373736133,10,41,1681,0,0,1,0,0,0,8.78754266677395
8.77694953401767,10,27,729,0,0,0,0,0,1,8.85906242672337
8.53438225155143,14,26,676,1,0,0,0,0,1,9.20347347231646
8.8740405003619,8,16,256,0,0,0,0,1,1,8.71217109779677
7.70738690967563,5,4,16,0,1,0,0,0,1,7.61955746862901
8.48115816697967,5,18,324,0,0,0,0,1,0,8.1616816751193
8.60203046812856,6,21,441,0,1,0,0,1,1,8.35398468237982
7.62884142780946,5,14,196,0,0,0,0,1,0,8.09099713376705
8.37823120997097,9,7,49,1,0,0,0,1,0,8.28329707877345
9.86477875138467,16,31,961,0,0,0,0,1,0,9.70819490729059
8.73685500160404,9,19,361,0,1,0,0,1,1,8.71363362607913
8.83371033241534,12,11,121,0,0,0,0,0,0,8.68329610036483
8.27019864833106,6,16,256,0,0,1,0,1,1,8.56843230952314
8.6557895243055,9,22,484,0,0,0,0,1,1,8.93042473712978
9.56332163727888,11,26,676,0,0,0,0,1,1,9.22932491583074
8.29483183307451,8,0,0,0,0,0,0,1,0,8.11256603163787
8.42972353428583,12,1,1,0,0,0,0,0,1,8.60901863158518
9.60501581403808,12,20,400,0,0,0,0,1,1,9.29195467219881
8.25562745901809,7,21,441,0,0,1,0,1,0,8.57770408669748
8.12265543158005,7,6,36,0,0,0,0,0,0,7.91389308733126
9.51200537190774,18,19,361,0,0,1,0,0,1,9.91817981041934
8.43480372751869,9,0,0,0,1,0,0,1,1,8.26173083757527
8.42063137820557,10,10,100,0,0,1,0,0,0,8.51671345048638
8.58181084870569,9,25,625,0,0,0,0,0,1,8.71337432011234
